sdf_number,annalog,protonated,isomers,docking_energy,cluster
309,c1(Cl)nc(N2CCC(N)CC2)n2c1c(=O)[nH]c1c2cccc1Cl,[NH3+]C1CCN(c2[nH+]c(Cl)c3c(O)nc4c(Cl)cccc4n23)CC1,[NH3+]C1CCN(c2[nH+]c(Cl)c3c(O)nc4c(Cl)cccc4n23)CC1,-8.507,31
310,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@H](C)NC(=O)C1=C[C@@H]2CCCC[C@@H]2[N@H+](C)CC1,-7.199,9
311,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@@H](C)NC(=O)C1=C[C@@H]2CCCC[C@@H]2[N@H+](C)CC1,-7.044,9
312,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@H](C)NC(=O)C1=C[C@H]2CCCC[C@@H]2[N@H+](C)CC1,-6.939,9
313,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@@H](C)NC(=O)C1=C[C@H]2CCCC[C@@H]2[N@H+](C)CC1,-7.169,9
314,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@H](C)NC(=O)C1=C[C@@H]2CCCC[C@@H]2[N@@H+](C)CC1,-6.991,9
315,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@@H](C)NC(=O)C1=C[C@@H]2CCCC[C@@H]2[N@@H+](C)CC1,-6.974,9
316,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@H](C)NC(=O)C1=C[C@H]2CCCC[C@@H]2[N@@H+](C)CC1,-7.045,9
317,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@@H](C)NC(=O)C1=C[C@H]2CCCC[C@@H]2[N@@H+](C)CC1,-6.985,9
318,C1C(=O)N(CCCC[C@H]1c1n(-c2ccc(C#N)cc2)cnc1Cl)c1ccco1,N#Cc1ccc(-n2cnc(Cl)c2[C@@H]2CCCCN(c3ccco3)C(=O)C2)cc1,N#Cc1ccc(-n2cnc(Cl)c2[C@@H]2CCCCN(c3ccco3)C(=O)C2)cc1,-7.548,47
319,C1C(=O)N(CCCC[C@H]1c1n(-c2ccc(C#N)cc2)cnc1Cl)c1ccco1,N#Cc1ccc(-n2c[nH+]c(Cl)c2[C@@H]2CCCCN(c3ccco3)C(=O)C2)cc1,N#Cc1ccc(-n2c[nH+]c(Cl)c2[C@@H]2CCCCN(c3ccco3)C(=O)C2)cc1,-7.361,47
320,C1[C@H]2C[C@@]3(CCC#N)C[C@@H]1C[C@H](C3)C2,N#CCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,N#CCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.532,77
321,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]nccc-5nn4)C[C@@H]1C[C@H](C3)C2,c1cc2nnc(=NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c-2[nH]n1,c1cc2nn/c(=N\CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c-2[nH]n1,-11.038,17
322,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]nccc-5nn4)C[C@@H]1C[C@H](C3)C2,c1cc2nnc(=NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c-2[nH]n1,c1cc2nn/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c-2[nH]n1,-10.494,17
323,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]nccc-5nn4)C[C@@H]1C[C@H](C3)C2,c1cc2nnc(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c2nn1,c1cc2nnc(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c2nn1,-10.659,30
324,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]nccc-5nn4)C[C@@H]1C[C@H](C3)C2,c1cc2n[nH]c(=NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c2nn1,c1cc2n[nH]/c(=N\CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c2nn1,-11.032,15
325,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]nccc-5nn4)C[C@@H]1C[C@H](C3)C2,c1cc2n[nH]c(=NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c2nn1,c1cc2n[nH]/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c2nn1,-10.852,15
326,C1[C@H]2C[C@@]3(CCNC=N)C[C@@H]1C[C@H](C3)C2,N=CNCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,N=CNCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.357,76
327,C1[C@H]2C[C@@]3(CCNC=N)C[C@@H]1C[C@H](C3)C2,NC=NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,N/C=N/CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.374,46
328,C1[C@H]2C[C@@]3(CCNC=N)C[C@@H]1C[C@H](C3)C2,NC=NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,N/C=N\CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.36,46
329,C1[C@H]2C[C@@]3(CC/N=c4/c(CC)c5[nH]ccc-5nn4C)C[C@@H]1C[C@H](C3)C2,CCc1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n(C)nc2cc[nH]c12,CCc1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n(C)nc2cc[nH]c12,-9.764,45
330,C1[C@H]2C[C@@]3(CC/N=c4/c(CC)c5[nH]ccc-5nn4C)C[C@@H]1C[C@H](C3)C2,CCc1c2nccc-2nn(C)c1NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCc1c2nccc-2nn(C)c1NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-9.51,75
331,C1[C@H]2C[C@@]3(CC/N=c4/c(CC)c5[nH]ccc-5nn4C)C[C@@H]1C[C@H](C3)C2,CCc1c2nccc-2[nH]n(C)/c1=N\CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCc1c2nccc-2[nH]n(C)/c1=N\CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-9.797,74
332,C1[C@H]2C[C@@]3(CC/N=c4/c(CC)c5[nH]ccc-5nn4C)C[C@@H]1C[C@H](C3)C2,CCc1c(=NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n(C)nc2cc[nH]c12,CCc1/c(=N\CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n(C)nc2cc[nH]c12,-10.075,45
333,C1[C@H]2C[C@@]3(CCN4CC=Nc5[nH]ccc5-4)C[C@@H]1C[C@H](C3)C2,C1=Nc2[nH]ccc2N(CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,C1=Nc2[nH]ccc2N(CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,-9.029,73
334,C1[C@H]2C[C@@]3(CCN4CC=Nc5[nH]ccc5-4)C[C@@H]1C[C@H](C3)C2,C1=CN(CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c2cc[nH]c2N1,C1=CN(CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c2cc[nH]c2N1,-8.931,72
335,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,COc1ccc2c(c1)/N=C/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-8.486,44
336,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,COc1ccc2c(c1)/N=C\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-7.761,44
337,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,COc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-8.341,43
338,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,COc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-8.078,43
339,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,COc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-9.623,29
340,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,COc1ccc2/c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-8.772,29
341,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,COc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-9.164,29
342,C1[C@H]2C[C@@]3(N=C(N)c4c5c(cccc5)[nH]n4)C[C@@H]1C[C@H](C3)C2,NC(=[NH+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1n[nH]c2ccccc12,N/C(=[NH+]\[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1n[nH]c2ccccc12,-10.275,16
343,C1[C@H]2C[C@@]3(N=C(N)c4c5c(cccc5)[nH]n4)C[C@@H]1C[C@H](C3)C2,NC(=[NH+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1n[nH]c2ccccc12,N/C(=[NH+]/[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1n[nH]c2ccccc12,-8.7,16
344,C1[C@H]2C[C@@]3(N=C(N)c4c5c(cccc5)[nH]n4)C[C@@H]1C[C@H](C3)C2,NC(=[NH+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1[nH]nc2ccccc12,N/C(=[NH+]\[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1[nH]nc2ccccc12,-10.267,16
345,C1[C@H]2C[C@@]3(N=C(N)c4c5c(cccc5)[nH]n4)C[C@@H]1C[C@H](C3)C2,NC(=[NH+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1[nH]nc2ccccc12,N/C(=[NH+]/[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1[nH]nc2ccccc12,-8.51,16
346,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N=2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C/C=C/C=C/C=C(\[C@@H](C[C@H]3C5)C4)N1N=2,-7.274,8
347,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N=2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C\C=C/C=C/C=C(\[C@@H](C[C@H]3C5)C4)N1N=2,-4.42,8
348,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N=2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C/C=C/C=C\C=C(\[C@@H](C[C@H]3C5)C4)N1N=2,-3.677,8
349,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N=2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C\C=C/C=C\C=C(\[C@@H](C[C@H]3C5)C4)N1N=2,-3.947,8
350,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C/C=C/C=C/C=C(\[C@@H](C[C@H]3C5)C4)N1N2,-3.84,8
351,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C\C=C/C=C/C=C(\[C@@H](C[C@H]3C5)C4)N1N2,-1.736,8
352,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C/C=C/C=C\C=C(/[C@@H](C[C@H]3C5)C4)N1N2,-0.029,8
353,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C/C=C/C=C\C=C(\[C@@H](C[C@H]3C5)C4)N1N2,-1.442,8
354,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(CCCCCN)c2[nH]cccc-2nn1,[NH3+]CCCCCc1c2[nH]cccc-2nn/c1=N/CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,[NH3+]CCCCCc1c2[nH]cccc-2nn/c1=N/CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-9.492,41
355,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(CCCCCN)c2[nH]cccc-2nn1,[NH3+]CCCCCc1c(NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc2cccnc12,[NH3+]CCCCCc1c(NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc2cccnc12,-9.815,71
356,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(CCCCCN)c2[nH]cccc-2nn1,[NH3+]CCCCCc1/c(=N\CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]nc2cccnc12,[NH3+]CCCCCc1/c(=N\CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]nc2cccnc12,-10.12,42
357,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(CCCCCN)c2[nH]cccc-2nn1,[NH3+]CCCCCc1c(=NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]nc2cccnc12,[NH3+]CCCCCc1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]nc2cccnc12,-10.235,42
358,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(CCCCCN)c2[nH]cccc-2nn1,[NH3+]CCCCCc1c2[nH]cccc-2nnc1=NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,[NH3+]CCCCCc1c2[nH]cccc-2nn/c1=N\CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-10.329,41
359,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(C2CC2)c2n(CCN3CCOCC3)cccc2nn1,c1cc2nn/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CC3)c-2n(CC[NH+]2CCOCC2)c1,c1cc2nn/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CC3)c-2n(CC[NH+]2CCOCC2)c1,-10.54,70
360,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(C2(C)CC2)c2ccccc-2n[nH]1,CC1(c2/c(=N\CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc3ccccc23)CC1,CC1(c2/c(=N\CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc3ccccc23)CC1,-10.858,40
361,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(C2(C)CC2)c2ccccc-2n[nH]1,CC1(c2c(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nnc3ccccc23)CC1,CC1(c2c(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nnc3ccccc23)CC1,-11.007,69
362,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(C2(C)CC2)c2ccccc-2n[nH]1,CC1(c2c(=NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc3ccccc23)CC1,CC1(c2/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc3ccccc23)CC1,-11.081,40
363,c1(=N\CCC=C2CCCC2)\c(C2CCCCC2)c2[nH]cccc-2nn1,C(CC/N=c1/nnc2ccc[nH]c-2c1C1CCCCC1)=C1CCCC1,C(CC/N=c1/nnc2ccc[nH]c-2c1C1CCCCC1)=C1CCCC1,-9.699,38
364,c1(=N\CCC=C2CCCC2)\c(C2CCCCC2)c2[nH]cccc-2nn1,C(CCNc1nnc2cccnc2c1C1CCCCC1)=C1CCCC1,C(CCNc1nnc2cccnc2c1C1CCCCC1)=C1CCCC1,-9.829,68
365,c1(=N\CCC=C2CCCC2)\c(C2CCCCC2)c2[nH]cccc-2nn1,C(CC/N=c1/[nH]nc2cccnc2c1C1CCCCC1)=C1CCCC1,C(CC/N=c1/[nH]nc2cccnc2c1C1CCCCC1)=C1CCCC1,-9.786,39
366,c1(=N\CCC=C2CCCC2)\c(C2CCCCC2)c2[nH]cccc-2nn1,C(CCN=c1[nH]nc2cccnc2c1C1CCCCC1)=C1CCCC1,C(CC/N=c1\[nH]nc2cccnc2c1C1CCCCC1)=C1CCCC1,-10.125,39
367,c1(=N\CCC=C2CCCC2)\c(C2CCCCC2)c2[nH]cccc-2nn1,C(CCN=c1nnc2ccc[nH]c-2c1C1CCCCC1)=C1CCCC1,C(CC/N=c1\nnc2ccc[nH]c-2c1C1CCCCC1)=C1CCCC1,-10.047,38
