sdf_number,annalog,protonated,isomers
325,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]nccc-5nn4)C[C@@H]1C[C@H](C3)C2,c1cc2n[nH]c(=NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c2nn1,c1cc2n[nH]/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c2nn1
326,C1[C@H]2C[C@@]3(CCNC=N)C[C@@H]1C[C@H](C3)C2,N=CNCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,N=CNCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
327,C1[C@H]2C[C@@]3(CCNC=N)C[C@@H]1C[C@H](C3)C2,NC=NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,N/C=N/CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
328,C1[C@H]2C[C@@]3(CCNC=N)C[C@@H]1C[C@H](C3)C2,NC=NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,N/C=N\CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
329,C1[C@H]2C[C@@]3(CC/N=c4/c(CC)c5[nH]ccc-5nn4C)C[C@@H]1C[C@H](C3)C2,CCc1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n(C)nc2cc[nH]c12,CCc1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n(C)nc2cc[nH]c12
330,C1[C@H]2C[C@@]3(CC/N=c4/c(CC)c5[nH]ccc-5nn4C)C[C@@H]1C[C@H](C3)C2,CCc1c2nccc-2nn(C)c1NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCc1c2nccc-2nn(C)c1NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
331,C1[C@H]2C[C@@]3(CC/N=c4/c(CC)c5[nH]ccc-5nn4C)C[C@@H]1C[C@H](C3)C2,CCc1c2nccc-2[nH]n(C)/c1=N\CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCc1c2nccc-2[nH]n(C)/c1=N\CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
332,C1[C@H]2C[C@@]3(CC/N=c4/c(CC)c5[nH]ccc-5nn4C)C[C@@H]1C[C@H](C3)C2,CCc1c(=NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n(C)nc2cc[nH]c12,CCc1/c(=N\CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n(C)nc2cc[nH]c12
333,C1[C@H]2C[C@@]3(CCN4CC=Nc5[nH]ccc5-4)C[C@@H]1C[C@H](C3)C2,C1=Nc2[nH]ccc2N(CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,C1=Nc2[nH]ccc2N(CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1
334,C1[C@H]2C[C@@]3(CCN4CC=Nc5[nH]ccc5-4)C[C@@H]1C[C@H](C3)C2,C1=CN(CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c2cc[nH]c2N1,C1=CN(CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c2cc[nH]c2N1
335,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,COc1ccc2c(c1)/N=C/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3
336,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,COc1ccc2c(c1)/N=C\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3
337,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,COc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3
338,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,COc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3
339,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,COc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3
340,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,COc1ccc2/c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3
341,C1[C@H]2C[C@@]3(CC/N=C3/c4ccc(OC)cc4nc3)C[C@@H]1C[C@H](C3)C2,COc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,COc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3
342,C1[C@H]2C[C@@]3(N=C(N)c4c5c(cccc5)[nH]n4)C[C@@H]1C[C@H](C3)C2,NC(=[NH+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1n[nH]c2ccccc12,N/C(=[NH+]\[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1n[nH]c2ccccc12
343,C1[C@H]2C[C@@]3(N=C(N)c4c5c(cccc5)[nH]n4)C[C@@H]1C[C@H](C3)C2,NC(=[NH+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1n[nH]c2ccccc12,N/C(=[NH+]/[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1n[nH]c2ccccc12
344,C1[C@H]2C[C@@]3(N=C(N)c4c5c(cccc5)[nH]n4)C[C@@H]1C[C@H](C3)C2,NC(=[NH+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1[nH]nc2ccccc12,N/C(=[NH+]\[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1[nH]nc2ccccc12
345,C1[C@H]2C[C@@]3(N=C(N)c4c5c(cccc5)[nH]n4)C[C@@H]1C[C@H](C3)C2,NC(=[NH+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1[nH]nc2ccccc12,N/C(=[NH+]/[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1[nH]nc2ccccc12
346,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N=2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C/C=C/C=C/C=C(\[C@@H](C[C@H]3C5)C4)N1N=2
347,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N=2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C\C=C/C=C/C=C(\[C@@H](C[C@H]3C5)C4)N1N=2
348,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N=2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C/C=C/C=C\C=C(\[C@@H](C[C@H]3C5)C4)N1N=2
349,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N=2,O=C(c1ccccc1)c1cc2c([nH]1)=C(C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C\C=C/C=C\C=C(\[C@@H](C[C@H]3C5)C4)N1N=2
350,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C/C=C/C=C/C=C(\[C@@H](C[C@H]3C5)C4)N1N2
351,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C\C=C/C=C/C=C(\[C@@H](C[C@H]3C5)C4)N1N2
352,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C/C=C/C=C\C=C(/[C@@H](C[C@H]3C5)C4)N1N2
353,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]c(C(c6ccccc6)=O)cc-5nn4-c2ccccc2)[C@@H]1C[C@H](C3)C2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)C1=[NH+]CC[C@@]34C[C@@H]5CC=CC=CC=C([C@@H](C[C@H]3C5)C4)N1N2,O=C(c1ccccc1)c1cc2c([nH]1)C(=C1CCC1)/C1=[NH+]\CC[C@@]34C[C@@H]5C/C=C/C=C\C=C(\[C@@H](C[C@H]3C5)C4)N1N2
354,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(CCCCCN)c2[nH]cccc-2nn1,[NH3+]CCCCCc1c2[nH]cccc-2nn/c1=N/CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,[NH3+]CCCCCc1c2[nH]cccc-2nn/c1=N/CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
355,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(CCCCCN)c2[nH]cccc-2nn1,[NH3+]CCCCCc1c(NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc2cccnc12,[NH3+]CCCCCc1c(NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc2cccnc12
356,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(CCCCCN)c2[nH]cccc-2nn1,[NH3+]CCCCCc1/c(=N\CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]nc2cccnc12,[NH3+]CCCCCc1/c(=N\CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]nc2cccnc12
357,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(CCCCCN)c2[nH]cccc-2nn1,[NH3+]CCCCCc1c(=NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]nc2cccnc12,[NH3+]CCCCCc1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]nc2cccnc12
358,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(CCCCCN)c2[nH]cccc-2nn1,[NH3+]CCCCCc1c2[nH]cccc-2nnc1=NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,[NH3+]CCCCCc1c2[nH]cccc-2nn/c1=N\CC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
359,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(C2CC2)c2n(CCN3CCOCC3)cccc2nn1,c1cc2nn/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CC3)c-2n(CC[NH+]2CCOCC2)c1,c1cc2nn/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CC3)c-2n(CC[NH+]2CCOCC2)c1
360,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(C2(C)CC2)c2ccccc-2n[nH]1,CC1(c2/c(=N\CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc3ccccc23)CC1,CC1(c2/c(=N\CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc3ccccc23)CC1
361,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(C2(C)CC2)c2ccccc-2n[nH]1,CC1(c2c(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nnc3ccccc23)CC1,CC1(c2c(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nnc3ccccc23)CC1
362,c1(=N\CC[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)\c(C2(C)CC2)c2ccccc-2n[nH]1,CC1(c2c(=NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc3ccccc23)CC1,CC1(c2/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc3ccccc23)CC1
363,c1(=N\CCC=C2CCCC2)\c(C2CCCCC2)c2[nH]cccc-2nn1,C(CC/N=c1/nnc2ccc[nH]c-2c1C1CCCCC1)=C1CCCC1,C(CC/N=c1/nnc2ccc[nH]c-2c1C1CCCCC1)=C1CCCC1
364,c1(=N\CCC=C2CCCC2)\c(C2CCCCC2)c2[nH]cccc-2nn1,C(CCNc1nnc2cccnc2c1C1CCCCC1)=C1CCCC1,C(CCNc1nnc2cccnc2c1C1CCCCC1)=C1CCCC1
365,c1(=N\CCC=C2CCCC2)\c(C2CCCCC2)c2[nH]cccc-2nn1,C(CC/N=c1/[nH]nc2cccnc2c1C1CCCCC1)=C1CCCC1,C(CC/N=c1/[nH]nc2cccnc2c1C1CCCCC1)=C1CCCC1
366,c1(=N\CCC=C2CCCC2)\c(C2CCCCC2)c2[nH]cccc-2nn1,C(CCN=c1[nH]nc2cccnc2c1C1CCCCC1)=C1CCCC1,C(CC/N=c1\[nH]nc2cccnc2c1C1CCCCC1)=C1CCCC1
367,c1(=N\CCC=C2CCCC2)\c(C2CCCCC2)c2[nH]cccc-2nn1,C(CCN=c1nnc2ccc[nH]c-2c1C1CCCCC1)=C1CCCC1,C(CC/N=c1\nnc2ccc[nH]c-2c1C1CCCCC1)=C1CCCC1
